names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
NKG7,12.371509,1.2076164,3.7275357812160843e-35,5.842373230641574e-33,0.40412290937378453,High_CNV,High_CNV_vs_Low_CNV,True
GZMH,11.972371,1.2936417,4.959095713142856e-33,6.864908773704691e-31,0.308829249319331,High_CNV,High_CNV_vs_Low_CNV,True
HOPX,11.951257,1.1813278,6.395062668145867e-33,8.72534989218607e-31,0.3193309996110463,High_CNV,High_CNV_vs_Low_CNV,True
MALAT1,11.852551,0.08388077,2.0873667003627762e-32,2.7683153477188845e-30,0.9784130688448075,High_CNV,High_CNV_vs_Low_CNV,False
DSTN,11.656474,0.81739587,2.126686765607067e-31,2.70688687984819e-29,0.4577985219758849,High_CNV,High_CNV_vs_Low_CNV,True
C3,11.54483,1.542449,7.839581482883926e-31,9.469914829483673e-29,0.24893037728510306,High_CNV,High_CNV_vs_Low_CNV,True
ADIRF,11.189051,1.3002119,4.6134667382619834e-29,5.116631385446697e-27,0.2619603267211202,High_CNV,High_CNV_vs_Low_CNV,True
SOD3,11.157522,1.6538726,6.579993982651175e-29,7.130833478913116e-27,0.21781408012446518,High_CNV,High_CNV_vs_Low_CNV,True
GZMB,10.826064,1.242584,2.590526375198701e-27,2.5588194117522583e-25,0.31291326332166475,High_CNV,High_CNV_vs_Low_CNV,True
SPON2,10.707727,1.3829452,9.363216029823615e-27,9.059866939061473e-25,0.2308440295604823,High_CNV,High_CNV_vs_Low_CNV,True
SLPI,10.460993,2.0234652,1.304818121168109e-25,1.1840131898542195e-23,0.22248152469856086,High_CNV,High_CNV_vs_Low_CNV,True
GPRC5A,10.4399605,1.9630127,1.6287868120956581e-25,1.4570727307261396e-23,0.18416958381952547,High_CNV,High_CNV_vs_Low_CNV,True
C16orf89,10.397241,1.885819,2.552170741804434e-25,2.2617718746879014e-23,0.17872423181641384,High_CNV,High_CNV_vs_Low_CNV,True
IER2,10.26361,0.46286568,1.027904542452185e-24,8.7811755169395e-23,0.6448852586542202,High_CNV,High_CNV_vs_Low_CNV,False
C1R,9.938485,1.4047617,2.830986363624408e-23,2.2558679153839033e-21,0.22228704784130687,High_CNV,High_CNV_vs_Low_CNV,True
IFITM2,9.797876,0.48884428,1.1497742507389495e-22,8.900191291944563e-21,0.6522753792298717,High_CNV,High_CNV_vs_Low_CNV,False
C1S,9.790384,1.377045,1.238240385724299e-22,9.546028014333874e-21,0.22228704784130687,High_CNV,High_CNV_vs_Low_CNV,True
COL1A1,9.7163,1.3665125,2.5694827974561244e-22,1.933739732291881e-20,0.23726176584986386,High_CNV,High_CNV_vs_Low_CNV,True
FSTL1,9.713524,1.6274705,2.6404723134911917e-22,1.9793105701723498e-20,0.19447685725398678,High_CNV,High_CNV_vs_Low_CNV,True
RARRES2,9.687687,1.2899896,3.401433081431683e-22,2.5100458517257536e-20,0.23570595099183198,High_CNV,High_CNV_vs_Low_CNV,True
COL1A2,9.61155,1.5212173,7.146489563902717e-22,5.253223820907559e-20,0.2341501361338001,High_CNV,High_CNV_vs_Low_CNV,True
SPTBN1,9.54252,1.0028054,1.3940326538075711e-21,9.901808718899096e-20,0.2588486970050564,High_CNV,High_CNV_vs_Low_CNV,True
CKB,9.388598,1.9458838,6.0803801429680016e-21,4.223971040710189e-19,0.16238817580707895,High_CNV,High_CNV_vs_Low_CNV,True
IGFBP7,9.383178,0.9490882,6.401381652850387e-21,4.430737337456481e-19,0.39945546479968885,High_CNV,High_CNV_vs_Low_CNV,True
SELENBP1,9.316496,2.0575807,1.2024579654433735e-20,8.173697245388379e-19,0.1514974718008557,High_CNV,High_CNV_vs_Low_CNV,True
CCL5,9.314899,0.7176027,1.2206825151411647e-20,8.267944249875782e-19,0.515363671723065,High_CNV,High_CNV_vs_Low_CNV,True
CLU,9.184081,0.9589001,4.1505612728406914e-20,2.7049963759252136e-18,0.28802022559315443,High_CNV,High_CNV_vs_Low_CNV,True
NBL1,9.172676,1.1440655,4.614207291722518e-20,2.9866362214169813e-18,0.2508751458576429,High_CNV,High_CNV_vs_Low_CNV,True
PRDX5,9.161637,0.51707214,5.111564720145444e-20,3.2973069699849775e-18,0.5322831583041618,High_CNV,High_CNV_vs_Low_CNV,True
CCDC80,9.044545,1.522002,1.5029003740823164e-19,9.375824208707607e-18,0.21878646441073513,High_CNV,High_CNV_vs_Low_CNV,True
EMP2,9.005094,1.3164434,2.1548253073420807e-19,1.3268266868098233e-17,0.20672889926098795,High_CNV,High_CNV_vs_Low_CNV,True
TMEM59,8.978169,0.36125636,2.7530809261603853e-19,1.6788482239431416e-17,0.6180474523531699,High_CNV,High_CNV_vs_Low_CNV,False
MT1E,8.956111,1.0773454,3.363305836776107e-19,2.0249236569669483e-17,0.2339556592765461,High_CNV,High_CNV_vs_Low_CNV,True
TMEM98,8.932506,1.6087356,4.16465983079347e-19,2.4915701479810146e-17,0.1633605600933489,High_CNV,High_CNV_vs_Low_CNV,True
EFEMP1,8.895286,1.2134967,5.826925011565957e-19,3.453363526385887e-17,0.20692337611824194,High_CNV,High_CNV_vs_Low_CNV,True
EGR1,8.808399,0.96912485,1.2694597213149583e-18,7.430649263808082e-17,0.3539478802022559,High_CNV,High_CNV_vs_Low_CNV,True
CYBRD1,8.756612,1.3061358,2.012069545741792e-18,1.152836825830607e-16,0.19953325554259044,High_CNV,High_CNV_vs_Low_CNV,True
LUM,8.7317095,1.399765,2.5085242628689417e-18,1.4286535328921766e-16,0.24290159471022948,High_CNV,High_CNV_vs_Low_CNV,True
AGR3,8.634533,2.5079017,5.896750386435309e-18,3.3086352390161426e-16,0.1382730455075846,High_CNV,High_CNV_vs_Low_CNV,True
MYL9,8.627091,1.1772931,6.2932135867506725e-18,3.5206724387234954e-16,0.2117852975495916,High_CNV,High_CNV_vs_Low_CNV,True
WFDC2,8.610001,2.150181,7.306001985009925e-18,4.051413089055942e-16,0.1516919486581097,High_CNV,High_CNV_vs_Low_CNV,True
NFIB,8.566946,1.0831358,1.0626567386129521e-17,5.824648857744115e-16,0.20381174640217814,High_CNV,High_CNV_vs_Low_CNV,True
MGST1,8.530731,1.0761446,1.4542613537962754e-17,7.902597872420162e-16,0.26254375729288215,High_CNV,High_CNV_vs_Low_CNV,True
FXYD1,8.447989,1.3880107,2.963628574071703e-17,1.5699780979684314e-15,0.17580707895760406,High_CNV,High_CNV_vs_Low_CNV,True
CST7,8.415815,0.69762725,3.901704834054975e-17,2.044083761819133e-15,0.39576040451186306,High_CNV,High_CNV_vs_Low_CNV,True
GSTP1,8.400525,0.33376804,4.4448509726571125e-17,2.3188652265430157e-15,0.6427460132244263,High_CNV,High_CNV_vs_Low_CNV,False
ZFP36L1,8.372351,0.55162114,5.647995240769943e-17,2.9186438621580916e-15,0.4749124854142357,High_CNV,High_CNV_vs_Low_CNV,True
MUC1,8.322111,2.4751413,8.641050649563371e-17,4.417183977600252e-15,0.13438350836250487,High_CNV,High_CNV_vs_Low_CNV,True
C12orf57,8.302355,0.55529666,1.0206793116693484e-16,5.1481870068641464e-15,0.43776740567872424,High_CNV,High_CNV_vs_Low_CNV,True
C12orf75,8.291502,0.769343,1.118273508717249e-16,5.625479334966214e-15,0.3020225593154415,High_CNV,High_CNV_vs_Low_CNV,True
FXYD3,8.277309,2.320196,1.2598948415995526e-16,6.321139066385057e-15,0.13321664721898094,High_CNV,High_CNV_vs_Low_CNV,True
ELF3,8.2010975,2.6521745,2.3820243257419834e-16,1.179506301245345e-14,0.1275768183586153,High_CNV,High_CNV_vs_Low_CNV,True
AK1,8.16722,1.2746781,3.1557652635407316e-16,1.5504945135505174e-14,0.1973940101127966,High_CNV,High_CNV_vs_Low_CNV,True
MFAP4,8.154496,1.4131494,3.5063836767128716e-16,1.7183092100480518e-14,0.18611435239206534,High_CNV,High_CNV_vs_Low_CNV,True
IGFBP4,8.13984,0.8076032,3.9579906982256814e-16,1.919777329714835e-14,0.2705173084402956,High_CNV,High_CNV_vs_Low_CNV,True
SERPINF1,8.122319,1.1735101,4.57358764047736e-16,2.2070760712888835e-14,0.2588486970050564,High_CNV,High_CNV_vs_Low_CNV,True
IGFBP5,8.094176,1.6013498,5.765296646671602e-16,2.7403220777976675e-14,0.15519253208868145,High_CNV,High_CNV_vs_Low_CNV,True
FBLN1,8.08918,1.5235564,6.006787765199299e-16,2.847968249175118e-14,0.23881758070789577,High_CNV,High_CNV_vs_Low_CNV,True
KRT19,8.010694,1.8968534,1.1406317886641148e-15,5.25050530874149e-14,0.15810968494749125,High_CNV,High_CNV_vs_Low_CNV,True
CNN3,7.998672,0.93372405,1.2576837224070234e-15,5.7752958342492e-14,0.20478413068844808,High_CNV,High_CNV_vs_Low_CNV,True
SFRP2,7.990941,1.3882253,1.3391236501083967e-15,6.13441546480815e-14,0.2088681446907818,High_CNV,High_CNV_vs_Low_CNV,True
EPHX1,7.990453,1.0064766,1.3444385539091169e-15,6.143922210816e-14,0.24348502528199145,High_CNV,High_CNV_vs_Low_CNV,True
ID1,7.9507627,0.92857206,1.8536677142878866e-15,8.370192428921373e-14,0.21450797355114742,High_CNV,High_CNV_vs_Low_CNV,True
COL3A1,7.8912096,1.2737331,2.9927203052849068e-15,1.32609674275066e-13,0.19603267211201866,High_CNV,High_CNV_vs_Low_CNV,True
GZMA,7.8859844,0.59094673,3.120657016378689e-15,1.3795631775203223e-13,0.41851419681057955,High_CNV,High_CNV_vs_Low_CNV,True
SYNE1,7.8443375,1.1801814,4.352456387187913e-15,1.8975709283452591e-13,0.1837806301050175,High_CNV,High_CNV_vs_Low_CNV,True
CFH,7.751951,1.3151405,9.049118067394572e-15,3.8307259854495097e-13,0.17405678724231816,High_CNV,High_CNV_vs_Low_CNV,True
CLIC3,7.7507324,1.3348582,9.136415294293602e-15,3.859067172745616e-13,0.1688059120964605,High_CNV,High_CNV_vs_Low_CNV,True
ADH1B,7.732163,1.6491156,1.0573438811816312e-14,4.456117045913252e-13,0.16102683780630106,High_CNV,High_CNV_vs_Low_CNV,True
PCOLCE,7.727551,1.228264,1.0963519636965584e-14,4.600069688386113e-13,0.1837806301050175,High_CNV,High_CNV_vs_Low_CNV,True
LTBP4,7.644649,1.2393702,2.0951593110185184e-14,8.582007847400908e-13,0.20653442240373396,High_CNV,High_CNV_vs_Low_CNV,True
PRF1,7.639994,1.0887029,2.172313360331721e-14,8.878862689373079e-13,0.21236872812135357,High_CNV,High_CNV_vs_Low_CNV,True
FBLN2,7.63849,1.412837,2.1978360494557384e-14,8.963862511382382e-13,0.16102683780630106,High_CNV,High_CNV_vs_Low_CNV,True
TPPP3,7.6216993,1.8242859,2.5035719911835767e-14,1.01670755487787e-12,0.15810968494749125,High_CNV,High_CNV_vs_Low_CNV,True
MMP2,7.6200104,1.2266563,2.5365574917575617e-14,1.0279019835722684e-12,0.19564371839751069,High_CNV,High_CNV_vs_Low_CNV,True
DCN,7.542921,1.3970561,4.595585037114073e-14,1.8271545121356057e-12,0.32010890704006223,High_CNV,High_CNV_vs_Low_CNV,True
AEBP1,7.490457,1.3042517,6.86341501922265e-14,2.672785746192147e-12,0.17366783352781018,High_CNV,High_CNV_vs_Low_CNV,True
PLAC9,7.4791694,1.3923404,7.479377165109839e-14,2.8934757668493503e-12,0.1808634772462077,High_CNV,High_CNV_vs_Low_CNV,True
EPCAM,7.437797,2.490945,1.0237830128038512e-13,3.922433300570714e-12,0.11299105406456632,High_CNV,High_CNV_vs_Low_CNV,True
KRT8,7.4346533,1.9624562,1.0484255913262649e-13,4.000682362072961e-12,0.15052508751458576,High_CNV,High_CNV_vs_Low_CNV,True
C1orf21,7.4276853,1.1693962,1.1051440296783424e-13,4.208645888122443e-12,0.16938934266822248,High_CNV,High_CNV_vs_Low_CNV,True
CRYAB,7.3838964,1.5232402,1.537231281464948e-13,5.784442708925147e-12,0.1353558926487748,High_CNV,High_CNV_vs_Low_CNV,True
NFIX,7.381298,1.5877934,1.567535931998582e-13,5.886795831753091e-12,0.14177362893815637,High_CNV,High_CNV_vs_Low_CNV,True
MGP,7.368916,1.1092656,1.7202066357623936e-13,6.4219918990617705e-12,0.33274990276157135,High_CNV,High_CNV_vs_Low_CNV,True
GNLY,7.359008,1.3058047,1.852820059849723e-13,6.9034837789882115e-12,0.22948269155970438,High_CNV,High_CNV_vs_Low_CNV,True
C11orf96,7.329087,1.2271079,2.3172599484236063e-13,8.566634487690779e-12,0.16530532866588876,High_CNV,High_CNV_vs_Low_CNV,True
CLDN4,7.2597537,2.442356,3.8779585828560667e-13,1.4089173280433966e-11,0.11104628549202644,High_CNV,High_CNV_vs_Low_CNV,True
LMO7,7.252857,2.1237874,4.080706710309836e-13,1.4769199000195807e-11,0.11629716063788409,High_CNV,High_CNV_vs_Low_CNV,True
KLRD1,7.2439184,1.1985235,4.359044152099679e-13,1.5746528065632458e-11,0.17327887981330223,High_CNV,High_CNV_vs_Low_CNV,True
NNMT,7.235895,0.9161492,4.624679947617573e-13,1.6642704972783164e-11,0.2162582652664333,High_CNV,High_CNV_vs_Low_CNV,True
TPM1,7.213787,1.0736771,5.441688470029963e-13,1.9472004119644953e-11,0.2086736678335278,High_CNV,High_CNV_vs_Low_CNV,True
FOLR1,7.200639,2.3922358,5.993111527959265e-13,2.132445781008395e-11,0.11007390120575651,High_CNV,High_CNV_vs_Low_CNV,True
CTTN,7.182533,1.238148,6.843156135241115e-13,2.4167682701088966e-11,0.15344224037339557,High_CNV,High_CNV_vs_Low_CNV,True
CXCL17,7.1552315,2.6066577,8.353176597235841e-13,2.9391093537398467e-11,0.10521197977440684,High_CNV,High_CNV_vs_Low_CNV,True
MEG3,7.1500244,1.4010518,8.676247785299545e-13,3.0471303564482566e-11,0.15091404122909374,High_CNV,High_CNV_vs_Low_CNV,True
CIRBP,7.1207094,0.16142517,1.0737302897841489e-12,3.729541198856481e-11,0.7742123687281214,High_CNV,High_CNV_vs_Low_CNV,False
S100A14,7.099004,2.8076248,1.2565945829989803e-12,4.3408590649500293e-11,0.10112796577207313,High_CNV,High_CNV_vs_Low_CNV,True
SFTA3,7.0956607,2.6975598,1.2873513384762257e-12,4.414939988101559e-11,0.10151691948658109,High_CNV,High_CNV_vs_Low_CNV,True
DPT,7.088593,1.4086235,1.3548249498471401e-12,4.621268916160254e-11,0.15071956437183975,High_CNV,High_CNV_vs_Low_CNV,True
EFEMP2,7.0873346,1.224454,1.3671947055530984e-12,4.655089334078009e-11,0.15927654609101516,High_CNV,High_CNV_vs_Low_CNV,True
IGFBP6,7.0681095,1.4560184,1.5705838194426831e-12,5.3094691864047214e-11,0.19953325554259044,High_CNV,High_CNV_vs_Low_CNV,True
FGFBP2,7.0546303,1.5684007,1.730604642493663e-12,5.819311532782327e-11,0.1483858420847919,High_CNV,High_CNV_vs_Low_CNV,True
PPDPF,7.0429325,0.22064324,1.882353185465863e-12,6.307213456247367e-11,0.6631660832360949,High_CNV,High_CNV_vs_Low_CNV,False
ERRFI1,7.039643,1.1717355,1.9273316088339575e-12,6.44653332654956e-11,0.1898094126798911,High_CNV,High_CNV_vs_Low_CNV,True
SLC34A2,7.024431,2.74966,2.149401851281488e-12,7.164043252997086e-11,0.10462854920264489,High_CNV,High_CNV_vs_Low_CNV,True
THY1,7.0239644,1.336116,2.1566006888379435e-12,7.175426677861684e-11,0.1573317775184753,High_CNV,High_CNV_vs_Low_CNV,True
RARRES1,7.001421,1.3393496,2.533792798865244e-12,8.38627930723898e-11,0.1573317775184753,High_CNV,High_CNV_vs_Low_CNV,True
MMP23B,6.9937687,1.3698055,2.675984315606162e-12,8.811891080964968e-11,0.1382730455075846,High_CNV,High_CNV_vs_Low_CNV,True
