names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
GAPDH,49.14197,1.3745596,0.0,0.0,0.9806018403382243,Cancer,Cancer_vs_Normal,True
HLA-A,48.893833,1.2324816,0.0,0.0,0.9915443919423029,Cancer,Cancer_vs_Normal,True
CREM,39.39011,2.7231514,0.0,0.0,0.6563044018900771,Cancer,Cancer_vs_Normal,True
RGS1,39.316048,2.6918004,0.0,0.0,0.6565530962447153,Cancer,Cancer_vs_Normal,True
CXCR4,39.178017,2.5491498,0.0,0.0,0.7296692365083313,Cancer,Cancer_vs_Normal,True
RPS29,38.898495,0.67288584,0.0,0.0,0.9915443919423029,Cancer,Cancer_vs_Normal,True
S100A2,38.195446,6.7017913,0.0,0.0,0.46282019398159663,Cancer,Cancer_vs_Normal,True
UBC,37.567455,1.2697875,7.310432984897843e-309,7.296966397820398e-306,0.9428002984332255,Cancer,Cancer_vs_Normal,True
KRT19,37.022923,4.448836,4.899304008452591e-300,4.2234227509228815e-297,0.4794827157423526,Cancer,Cancer_vs_Normal,True
BIRC3,36.746407,2.7545328,1.3268461388171507e-295,1.0065454809066904e-292,0.5712509326038299,Cancer,Cancer_vs_Normal,True
HLA-B,36.73178,0.79606265,2.271617278177545e-295,1.65697006463989e-292,0.9895548371051978,Cancer,Cancer_vs_Normal,True
LDHA,35.981785,1.362885,1.6122897218202323e-283,1.0920383776543109e-280,0.8042775428997762,Cancer,Cancer_vs_Normal,True
DUSP4,34.962963,4.7408204,8.227436537868346e-268,5.033333352924942e-265,0.4436707286744591,Cancer,Cancer_vs_Normal,True
BTG1,34.87786,1.4993825,1.6106111902553845e-266,9.25613370399799e-264,0.9311116637652326,Cancer,Cancer_vs_Normal,True
IL32,34.46891,2.0934625,2.3455915953040703e-260,1.2022741785119377e-257,0.7398657050484954,Cancer,Cancer_vs_Normal,True
RPS2,34.352474,0.5093023,1.2934886947492786e-258,6.455529762084228e-256,0.996518279035066,Cancer,Cancer_vs_Normal,True
