names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
MALAT1,34.43552,1.0382973,7.417477859642113e-260,4.262802048730687e-257,0.9886914378029079,High_CNV,High_CNV_vs_Low_CNV,True
RPL3,29.840595,0.6095827,1.1627137948756791e-195,2.8637489765996433e-193,0.9916916685898916,High_CNV,High_CNV_vs_Low_CNV,True
IFITM2,27.980623,1.3685327,2.7966197382726196e-172,4.77818858885948e-170,0.8012924071082391,High_CNV,High_CNV_vs_Low_CNV,True
RPS27A,23.826887,0.42968306,1.758599264364531e-125,1.89499062776553e-123,0.9939995384260327,High_CNV,High_CNV_vs_Low_CNV,False
RPL31,23.70501,0.45157322,3.201361660602739e-124,3.3918337370575946e-122,0.9856912070159243,High_CNV,High_CNV_vs_Low_CNV,False
RPS6,22.99339,0.43464386,5.4282896311326804e-117,5.306572827548004e-115,0.9923840295407339,High_CNV,High_CNV_vs_Low_CNV,False
RPS4X,22.837467,0.41431397,1.9468911343809106e-115,1.82786090908584e-113,0.9840756981306255,High_CNV,High_CNV_vs_Low_CNV,False
RPL5,22.15863,0.426406,8.612911712783101e-109,7.562216233006088e-107,0.9753057927532888,High_CNV,High_CNV_vs_Low_CNV,False
RPS3,21.662973,0.4162576,4.5864940281957264e-104,3.781863445423128e-102,0.9900761597045926,High_CNV,High_CNV_vs_Low_CNV,False
RPL7,21.446857,0.34052986,4.885674843431322e-102,3.8931438405745805e-100,0.9884606508192938,High_CNV,High_CNV_vs_Low_CNV,False
PTMA,20.843653,0.36767972,1.7404034731583352e-96,1.2743919640327348e-94,0.9937687514424186,High_CNV,High_CNV_vs_Low_CNV,False
RPL23A,20.741367,0.4079883,1.4669435671989544e-95,1.049833386865214e-93,0.9886914378029079,High_CNV,High_CNV_vs_Low_CNV,False
RPS27,20.401287,0.40832096,1.6286876116094523e-92,1.1273014800793163e-90,0.9928456035079621,High_CNV,High_CNV_vs_Low_CNV,False
RPL34,20.004803,0.36503845,5.001580567993076e-89,3.282179082075733e-87,0.9928456035079621,High_CNV,High_CNV_vs_Low_CNV,False
RPL21,19.749756,0.32795691,8.060644463488856e-87,5.0956707416688717e-85,0.9921532425571198,High_CNV,High_CNV_vs_Low_CNV,False
RPL24,19.397818,0.3204973,8.051830410683575e-84,4.8631517114208284e-82,0.9792291714747289,High_CNV,High_CNV_vs_Low_CNV,False
RPL35A,18.914064,0.35167858,8.73556573045863e-80,5.02030315388327e-78,0.9838449111470113,High_CNV,High_CNV_vs_Low_CNV,False
RPL7A,18.600983,0.2758745,3.154723625129802e-77,1.764877095887513e-75,0.9863835679667666,High_CNV,High_CNV_vs_Low_CNV,False
DDX5,18.403631,0.42964774,1.228480136704279e-75,6.714157288932753e-74,0.9118393722594046,High_CNV,High_CNV_vs_Low_CNV,False
RPS18,18.375107,0.2967107,2.0789938536026896e-75,1.1261967399335426e-73,0.9942303254096468,High_CNV,High_CNV_vs_Low_CNV,False
RPS7,17.476345,0.29443467,2.169685049374501e-68,1.0605174474584384e-66,0.9870759289176091,High_CNV,High_CNV_vs_Low_CNV,False
CIRBP,17.36451,0.48745778,1.532017271097915e-67,7.430871495235795e-66,0.7726748211400877,High_CNV,High_CNV_vs_Low_CNV,False
HNRNPA1,17.31283,0.38317302,3.764548840002094e-67,1.8212925701693804e-65,0.8961458573736442,High_CNV,High_CNV_vs_Low_CNV,False
RPS25,17.204622,0.2623219,2.4517114762288645e-66,1.1624177036670102e-64,0.9861527809831525,High_CNV,High_CNV_vs_Low_CNV,False
RPL10,16.58783,0.29432806,8.534810634658019e-62,3.6495048067718154e-60,0.9983844911147012,High_CNV,High_CNV_vs_Low_CNV,False
EEF1A1,16.564558,0.20279871,1.256990333798071e-61,5.345027282618927e-60,0.9986152780983153,High_CNV,High_CNV_vs_Low_CNV,False
RPS26,16.353973,0.27823105,4.075129198073927e-60,1.694842658804211e-58,0.9556888991460881,High_CNV,High_CNV_vs_Low_CNV,False
RPL29,16.298683,0.23477045,1.0084020776079513e-59,4.1305281645431525e-58,0.9806138933764136,High_CNV,High_CNV_vs_Low_CNV,False
RPL6,15.98555,0.23728867,1.6113811182628876e-57,6.27512174699295e-56,0.9833833371797831,High_CNV,High_CNV_vs_Low_CNV,False
RPS14,15.819015,0.22395425,2.3006410511549626e-56,8.622857220386139e-55,0.9937687514424186,High_CNV,High_CNV_vs_Low_CNV,False
